ACCESSION,DISPLAY_NAME,DNA_URL,PEP_URL,GFF_URL
GCA_000385875.2,Anncaliia algerae PRA339 (GCA_000385875),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_microsporidia1_collection/anncaliia_algerae_pra339_gca_000385875/dna/Anncaliia_algerae_pra339_gca_000385875.Annc_alge_insect_USDA_JJB_V2.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_microsporidia1_collection/anncaliia_algerae_pra339_gca_000385875/pep/Anncaliia_algerae_pra339_gca_000385875.Annc_alge_insect_USDA_JJB_V2.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_microsporidia1_collection/anncaliia_algerae_pra339_gca_000385875/Anncaliia_algerae_pra339_gca_000385875.Annc_alge_insect_USDA_JJB_V2.49.gff3.gz
GCA_000417875.1,Anthracocystis flocculosa PF-1 (GCA_000417875),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/anthracocystis_flocculosa_pf_1_gca_000417875/dna/Anthracocystis_flocculosa_pf_1_gca_000417875.Pflocc_1.0.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/anthracocystis_flocculosa_pf_1_gca_000417875/pep/Anthracocystis_flocculosa_pf_1_gca_000417875.Pflocc_1.0.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_basidiomycota1_collection/anthracocystis_flocculosa_pf_1_gca_000417875/Anthracocystis_flocculosa_pf_1_gca_000417875.Pflocc_1.0.49.gff3.gz
GCA_002307695.1,Armillaria gallica str. Ar21-2 (GCA_002307695),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/armillaria_gallica_gca_002307695/dna/Armillaria_gallica_gca_002307695.Armga1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/armillaria_gallica_gca_002307695/pep/Armillaria_gallica_gca_002307695.Armga1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_basidiomycota1_collection/armillaria_gallica_gca_002307695/Armillaria_gallica_gca_002307695.Armga1.49.gff3.gz
GCA_900157425.1,Armillaria ostoyae (GCA_900157425),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/armillaria_ostoyae_gca_900157425/dna/Armillaria_ostoyae_gca_900157425.version_2.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/armillaria_ostoyae_gca_900157425/pep/Armillaria_ostoyae_gca_900157425.version_2.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_basidiomycota1_collection/armillaria_ostoyae_gca_900157425/Armillaria_ostoyae_gca_900157425.version_2.49.gff3.gz
GCA_002307675.1,Armillaria solidipes str. 28-4 (GCA_002307675),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/armillaria_solidipes_gca_002307675/dna/Armillaria_solidipes_gca_002307675.Armost1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/armillaria_solidipes_gca_002307675/pep/Armillaria_solidipes_gca_002307675.Armost1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_basidiomycota1_collection/armillaria_solidipes_gca_002307675/Armillaria_solidipes_gca_002307675.Armost1.49.gff3.gz
GCA_000225545.1,Arthrobotrys oligospora ATCC 24927 (GCA_000225545),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota1_collection/arthrobotrys_oligospora_atcc_24927_gca_000225545/dna/Arthrobotrys_oligospora_atcc_24927_gca_000225545.AOL24927_1.0.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota1_collection/arthrobotrys_oligospora_atcc_24927_gca_000225545/pep/Arthrobotrys_oligospora_atcc_24927_gca_000225545.AOL24927_1.0.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_ascomycota1_collection/arthrobotrys_oligospora_atcc_24927_gca_000225545/Arthrobotrys_oligospora_atcc_24927_gca_000225545.AOL24927_1.0.49.gff3.gz
GCA_001630375.1,Ascochyta rabiei str. ArDII (GCA_001630375),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota3_collection/ascochyta_rabiei_gca_001630375/dna/Ascochyta_rabiei_gca_001630375.AscRab1.0.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota3_collection/ascochyta_rabiei_gca_001630375/pep/Ascochyta_rabiei_gca_001630375.AscRab1.0.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_ascomycota3_collection/ascochyta_rabiei_gca_001630375/Ascochyta_rabiei_gca_001630375.AscRab1.0.49.gff3.gz
GCA_001661345.1,Ascoidea rubescens DSM 1968 (GCA_001661345),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota3_collection/ascoidea_rubescens_dsm_1968_gca_001661345/dna/Ascoidea_rubescens_dsm_1968_gca_001661345.Ascru1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota3_collection/ascoidea_rubescens_dsm_1968_gca_001661345/pep/Ascoidea_rubescens_dsm_1968_gca_001661345.Ascru1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_ascomycota3_collection/ascoidea_rubescens_dsm_1968_gca_001661345/Ascoidea_rubescens_dsm_1968_gca_001661345.Ascru1.49.gff3.gz
GCA_001636715.1,Ascosphaera apis ARSEF 7405 (GCA_001636715),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota3_collection/ascosphaera_apis_arsef_7405_gca_001636715/dna/Ascosphaera_apis_arsef_7405_gca_001636715.AAP_1.0.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota3_collection/ascosphaera_apis_arsef_7405_gca_001636715/pep/Ascosphaera_apis_arsef_7405_gca_001636715.AAP_1.0.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_ascomycota3_collection/ascosphaera_apis_arsef_7405_gca_001636715/Ascosphaera_apis_arsef_7405_gca_001636715.AAP_1.0.49.gff3.gz
GCA_000091025.3,Ashbya gossypii,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/ashbya_gossypii/dna/Ashbya_gossypii.ASM9102v1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/ashbya_gossypii/pep/Ashbya_gossypii.ASM9102v1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/ashbya_gossypii/Ashbya_gossypii.ASM9102v1.49.gff3.gz
GCA_003184765.1,Aspergillus aculeatinus CBS 121060 (GCA_003184765),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota4_collection/aspergillus_aculeatinus_cbs_121060_gca_003184765/dna/Aspergillus_aculeatinus_cbs_121060_gca_003184765.Aspacu1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota4_collection/aspergillus_aculeatinus_cbs_121060_gca_003184765/pep/Aspergillus_aculeatinus_cbs_121060_gca_003184765.Aspacu1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_ascomycota4_collection/aspergillus_aculeatinus_cbs_121060_gca_003184765/Aspergillus_aculeatinus_cbs_121060_gca_003184765.Aspacu1.49.gff3.gz
GCA_001890905.1,Aspergillus aculeatus ATCC 16872 (GCA_001890905),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota3_collection/aspergillus_aculeatus_atcc_16872_gca_001890905/dna/Aspergillus_aculeatus_atcc_16872_gca_001890905.Aspac1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota3_collection/aspergillus_aculeatus_atcc_16872_gca_001890905/pep/Aspergillus_aculeatus_atcc_16872_gca_001890905.Aspac1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_ascomycota3_collection/aspergillus_aculeatus_atcc_16872_gca_001890905/Aspergillus_aculeatus_atcc_16872_gca_001890905.Aspac1.49.gff3.gz
GCA_002749805.1,Aspergillus arachidicola str. CBS 117610 (GCA_002749805),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota4_collection/aspergillus_arachidicola_gca_002749805/dna/Aspergillus_arachidicola_gca_002749805.ASM274980v1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota4_collection/aspergillus_arachidicola_gca_002749805/pep/Aspergillus_arachidicola_gca_002749805.ASM274980v1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_ascomycota4_collection/aspergillus_arachidicola_gca_002749805/Aspergillus_arachidicola_gca_002749805.ASM274980v1.49.gff3.gz
GCA_001792695.1,Aspergillus bombycis str. NRRL26010 (GCA_001792695),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota3_collection/aspergillus_bombycis_gca_001792695/dna/Aspergillus_bombycis_gca_001792695.ASM179269v1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota3_collection/aspergillus_bombycis_gca_001792695/pep/Aspergillus_bombycis_gca_001792695.ASM179269v1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_ascomycota3_collection/aspergillus_bombycis_gca_001792695/Aspergillus_bombycis_gca_001792695.ASM179269v1.49.gff3.gz
GCA_001889945.1,Aspergillus brasiliensis CBS 101740 (GCA_001889945),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota3_collection/aspergillus_brasiliensis_cbs_101740_gca_001889945/dna/Aspergillus_brasiliensis_cbs_101740_gca_001889945.Aspbr1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota3_collection/aspergillus_brasiliensis_cbs_101740_gca_001889945/pep/Aspergillus_brasiliensis_cbs_101740_gca_001889945.Aspbr1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_ascomycota3_collection/aspergillus_brasiliensis_cbs_101740_gca_001889945/Aspergillus_brasiliensis_cbs_101740_gca_001889945.Aspbr1.49.gff3.gz
GCA_003184695.1,Aspergillus brunneoviolaceus CBS 621.78 (GCA_003184695),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota4_collection/aspergillus_brunneoviolaceus_cbs_621_78_gca_003184695/dna/Aspergillus_brunneoviolaceus_cbs_621_78_gca_003184695.Aspbru1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota4_collection/aspergillus_brunneoviolaceus_cbs_621_78_gca_003184695/pep/Aspergillus_brunneoviolaceus_cbs_621_78_gca_003184695.Aspbru1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_ascomycota4_collection/aspergillus_brunneoviolaceus_cbs_621_78_gca_003184695/Aspergillus_brunneoviolaceus_cbs_621_78_gca_003184695.Aspbru1.49.gff3.gz
GCA_001511075.1,Aspergillus calidoustus str. SF006504 (GCA_001511075),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota3_collection/aspergillus_calidoustus_gca_001511075/dna/Aspergillus_calidoustus_gca_001511075.Acal_Allpaths_LG.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota3_collection/aspergillus_calidoustus_gca_001511075/pep/Aspergillus_calidoustus_gca_001511075.Acal_Allpaths_LG.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_ascomycota3_collection/aspergillus_calidoustus_gca_001511075/Aspergillus_calidoustus_gca_001511075.Acal_Allpaths_LG.49.gff3.gz
GCA_002847485.1,Aspergillus campestris IBT 28561 (GCA_002847485),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota4_collection/aspergillus_campestris_ibt_28561_gca_002847485/dna/Aspergillus_campestris_ibt_28561_gca_002847485.Aspcam1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota4_collection/aspergillus_campestris_ibt_28561_gca_002847485/pep/Aspergillus_campestris_ibt_28561_gca_002847485.Aspcam1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_ascomycota4_collection/aspergillus_campestris_ibt_28561_gca_002847485/Aspergillus_campestris_ibt_28561_gca_002847485.Aspcam1.49.gff3.gz
GCA_002847045.1,Aspergillus candidus str. CBS 102.13 (GCA_002847045),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota3_collection/aspergillus_candidus_gca_002847045/dna/Aspergillus_candidus_gca_002847045.Aspcand1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota3_collection/aspergillus_candidus_gca_002847045/pep/Aspergillus_candidus_gca_002847045.Aspcand1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_ascomycota3_collection/aspergillus_candidus_gca_002847045/Aspergillus_candidus_gca_002847045.Aspcand1.49.gff3.gz
GCA_001990825.1,Aspergillus carbonarius ITEM 5010 (GCA_001990825),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota3_collection/aspergillus_carbonarius_item_5010_gca_001990825/dna/Aspergillus_carbonarius_item_5010_gca_001990825.Aspca3.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota3_collection/aspergillus_carbonarius_item_5010_gca_001990825/pep/Aspergillus_carbonarius_item_5010_gca_001990825.Aspca3.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_ascomycota3_collection/aspergillus_carbonarius_item_5010_gca_001990825/Aspergillus_carbonarius_item_5010_gca_001990825.Aspca3.49.gff3.gz
GCA_000002715.1,Aspergillus clavatus NRRL 1,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/aspergillus_clavatus/dna/Aspergillus_clavatus.ASM271v1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/aspergillus_clavatus/pep/Aspergillus_clavatus.ASM271v1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/aspergillus_clavatus/Aspergillus_clavatus.ASM271v1.49.gff3.gz
GCA_001717485.1,Aspergillus cristatus str. GZAAS20.1005 (GCA_001717485),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota3_collection/aspergillus_cristatus_gca_001717485/dna/Aspergillus_cristatus_gca_001717485.ASM171748v1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota3_collection/aspergillus_cristatus_gca_001717485/pep/Aspergillus_cristatus_gca_001717485.ASM171748v1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_ascomycota3_collection/aspergillus_cristatus_gca_001717485/Aspergillus_cristatus_gca_001717485.ASM171748v1.49.gff3.gz
GCA_003184645.1,Aspergillus ellipticus CBS 707.79 (GCA_003184645),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota4_collection/aspergillus_ellipticus_cbs_707_79_gca_003184645/dna/Aspergillus_ellipticus_cbs_707_79_gca_003184645.Aspell1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota4_collection/aspergillus_ellipticus_cbs_707_79_gca_003184645/pep/Aspergillus_ellipticus_cbs_707_79_gca_003184645.Aspell1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_ascomycota4_collection/aspergillus_ellipticus_cbs_707_79_gca_003184645/Aspergillus_ellipticus_cbs_707_79_gca_003184645.Aspell1.49.gff3.gz
GCA_003184535.1,Aspergillus eucalypticola CBS 122712 (GCA_003184535),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota4_collection/aspergillus_eucalypticola_cbs_122712_gca_003184535/dna/Aspergillus_eucalypticola_cbs_122712_gca_003184535.Aspeuc1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota4_collection/aspergillus_eucalypticola_cbs_122712_gca_003184535/pep/Aspergillus_eucalypticola_cbs_122712_gca_003184535.Aspeuc1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_ascomycota4_collection/aspergillus_eucalypticola_cbs_122712_gca_003184535/Aspergillus_eucalypticola_cbs_122712_gca_003184535.Aspeuc1.49.gff3.gz
GCA_000006275.2,Aspergillus flavus NRRL3357,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/aspergillus_flavus/dna/Aspergillus_flavus.JCVI-afl1-v2.0.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/aspergillus_flavus/pep/Aspergillus_flavus.JCVI-afl1-v2.0.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/aspergillus_flavus/Aspergillus_flavus.JCVI-afl1-v2.0.49.gff3.gz
GCA_000952835.1,Aspergillus flavus AF70 (GCA_000952835),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota2_collection/aspergillus_flavus_af70_gca_000952835/dna/Aspergillus_flavus_af70_gca_000952835.ASM95283v1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota2_collection/aspergillus_flavus_af70_gca_000952835/pep/Aspergillus_flavus_af70_gca_000952835.ASM95283v1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_ascomycota2_collection/aspergillus_flavus_af70_gca_000952835/Aspergillus_flavus_af70_gca_000952835.ASM95283v1.49.gff3.gz
GCA_000002655.1,Aspergillus fumigatus Af293,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/aspergillus_fumigatus/dna/Aspergillus_fumigatus.ASM265v1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/aspergillus_fumigatus/pep/Aspergillus_fumigatus.ASM265v1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/aspergillus_fumigatus/Aspergillus_fumigatus.ASM265v1.49.gff3.gz
GCA_002234985.1,Aspergillus fumigatus (GCA_002234985),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota3_collection/aspergillus_fumigatus_gca_002234985/dna/Aspergillus_fumigatus_gca_002234985.ASM223498v1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota3_collection/aspergillus_fumigatus_gca_002234985/pep/Aspergillus_fumigatus_gca_002234985.ASM223498v1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_ascomycota3_collection/aspergillus_fumigatus_gca_002234985/Aspergillus_fumigatus_gca_002234985.ASM223498v1.49.gff3.gz
GCA_000731615.1,Aspergillus fumigatus var. RP-2014 (GCA_000731615),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota1_collection/aspergillus_fumigatus_var_rp_2014_gca_000731615/dna/Aspergillus_fumigatus_var_rp_2014_gca_000731615.AspFumNiv1.0.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota1_collection/aspergillus_fumigatus_var_rp_2014_gca_000731615/pep/Aspergillus_fumigatus_var_rp_2014_gca_000731615.AspFumNiv1.0.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_ascomycota1_collection/aspergillus_fumigatus_var_rp_2014_gca_000731615/Aspergillus_fumigatus_var_rp_2014_gca_000731615.AspFumNiv1.0.49.gff3.gz
GCA_001029325.1,Aspergillus fumigatus Z5 (GCA_001029325),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota3_collection/aspergillus_fumigatus_z5_gca_001029325/dna/Aspergillus_fumigatus_z5_gca_001029325.ASM102932v1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota3_collection/aspergillus_fumigatus_z5_gca_001029325/pep/Aspergillus_fumigatus_z5_gca_001029325.ASM102932v1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_ascomycota3_collection/aspergillus_fumigatus_z5_gca_001029325/Aspergillus_fumigatus_z5_gca_001029325.ASM102932v1.49.gff3.gz
GCA_000150145.1,Aspergillus fumigatus A1163,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/aspergillus_fumigatusa1163/dna/Aspergillus_fumigatusa1163.ASM15014v1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/aspergillus_fumigatusa1163/pep/Aspergillus_fumigatusa1163.ASM15014v1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/aspergillus_fumigatusa1163/Aspergillus_fumigatusa1163.ASM15014v1.49.gff3.gz
GCA_001890805.1,Aspergillus glaucus CBS 516.65 (GCA_001890805),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota3_collection/aspergillus_glaucus_cbs_516_65_gca_001890805/dna/Aspergillus_glaucus_cbs_516_65_gca_001890805.Aspgl1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota3_collection/aspergillus_glaucus_cbs_516_65_gca_001890805/pep/Aspergillus_glaucus_cbs_516_65_gca_001890805.Aspgl1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_ascomycota3_collection/aspergillus_glaucus_cbs_516_65_gca_001890805/Aspergillus_glaucus_cbs_516_65_gca_001890805.Aspgl1.49.gff3.gz
GCA_003184545.1,Aspergillus heteromorphus CBS 117.55 (GCA_003184545),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota4_collection/aspergillus_heteromorphus_cbs_117_55_gca_003184545/dna/Aspergillus_heteromorphus_cbs_117_55_gca_003184545.Asphet1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota4_collection/aspergillus_heteromorphus_cbs_117_55_gca_003184545/pep/Aspergillus_heteromorphus_cbs_117_55_gca_003184545.Asphet1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_ascomycota4_collection/aspergillus_heteromorphus_cbs_117_55_gca_003184545/Aspergillus_heteromorphus_cbs_117_55_gca_003184545.Asphet1.49.gff3.gz
GCA_003184685.1,Aspergillus indologenus CBS 114.80 (GCA_003184685),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota4_collection/aspergillus_indologenus_cbs_114_80_gca_003184685/dna/Aspergillus_indologenus_cbs_114_80_gca_003184685.Aspind1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota4_collection/aspergillus_indologenus_cbs_114_80_gca_003184685/pep/Aspergillus_indologenus_cbs_114_80_gca_003184685.Aspind1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_ascomycota4_collection/aspergillus_indologenus_cbs_114_80_gca_003184685/Aspergillus_indologenus_cbs_114_80_gca_003184685.Aspind1.49.gff3.gz
